Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,y,days_to_forward,Date received_year,Date received_month,Date received_dow,p_yes,p_no,pred,expected_cost,high_cost_flag
1234897,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,TX,76054.0,2015-02-11,2015-02-11,"Harris & Harris, Ltd.",Closed with explanation,Yes,,1,0.0,2015,2,2,0.5250452267963289,0.4749547732036711,1,4.799638185629369,0
1232941,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,NY,14607.0,2015-02-09,2015-02-09,Equifax,Closed with explanation,Yes,Yes,1,0.0,2015,2,0,0.74431925730224,0.25568074269776,1,18.04544594158208,0
1202226,Debt collection,Payday loan,Communication tactics,Frequent or repeated calls,FL,33801.0,2015-01-21,2015-01-28,Silver Cloud Financial,Untimely response,No,,0,7.0,2015,1,2,0.44718157317787655,0.5528184268221235,1,6.822547414576988,0
1275283,Bank account or service,Other bank product/service,"Account opening, closing, or management",,OR,97502.0,2015-03-10,2015-03-10,U.S. Bancorp,Closed with explanation,Yes,,1,0.0,2015,3,1,0.6699468763982857,0.33005312360171435,1,3.640424988813715,0
1213198,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,NY,10472.0,2015-01-27,2015-01-28,"Afni, Inc.",Closed with explanation,Yes,,1,1.0,2015,1,1,0.5810002904475379,0.41899970955246213,1,4.551997676419697,0
1250604,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,CO,81623.0,2015-02-21,2015-02-21,Bank of America,In progress,Yes,,1,0.0,2015,2,5,0.4968347047385875,0.5031652952614125,1,5.0253223620913,0
1223252,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,KY,42459.0,2015-02-03,2015-02-03,Innovative Debt Solutions,Closed with explanation,Yes,Yes,1,0.0,2015,2,1,0.3634705492459939,0.636529450754006,1,21.092235606032048,1
1216467,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,CA,94568.0,2015-01-29,2015-01-29,Ocwen,Closed with explanation,Yes,,1,0.0,2015,1,3,0.2762621888766987,0.7237378111233013,1,6.78990248898641,0
1205987,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,CA,90049.0,2015-01-23,2015-01-28,Allied Interstate LLC,Closed with non-monetary relief,Yes,Yes,1,5.0,2015,1,4,0.5471810188593318,0.4528189811406682,1,20.622551849125344,1
1270943,Credit reporting,,Incorrect information on credit report,Account terms,FL,33907.0,2015-03-06,2015-03-06,Equifax,Closed with non-monetary relief,Yes,,1,0.0,2015,3,4,0.6764417858330707,0.3235582141669293,1,3.5884657133354345,0
1245156,Prepaid card,General purpose card,"Managing, opening, or closing account",,IN,46202.0,2015-02-18,2015-02-24,Blackhawk Network Holdings Inc.,Closed with monetary relief,Yes,,1,6.0,2015,2,2,0.47832333575492286,0.5216766642450772,1,6.373413313960618,0
1217842,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,GA,30044.0,2015-01-30,2015-01-30,Experian,Closed with non-monetary relief,Yes,,1,0.0,2015,1,4,0.6951599985474118,0.30484000145258816,1,3.4387200116207053,0
1271398,Credit reporting,,Incorrect information on credit report,Information is not mine,MS,39503.0,2015-03-06,2015-03-06,Experian,Closed with explanation,Yes,,1,0.0,2015,3,4,0.7077089382178501,0.2922910617821499,1,3.3383284942571994,0
1190597,Bank account or service,Checking account,"Making/receiving payments, sending money",,MA,2066.0,2015-01-12,2015-01-12,Bank of America,Closed with monetary relief,Yes,,1,0.0,2015,1,0,0.49205464358127843,0.5079453564187215,1,5.063562851349772,0
1203255,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,VA,22101.0,2015-01-21,2015-01-26,"BWW Law Group, LLC",Closed with explanation,No,Yes,0,5.0,2015,1,2,0.5108834086344111,0.48911659136558894,1,20.912932730924712,1
1236849,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,GA,30331.0,2015-02-11,2015-02-11,Ocwen,In progress,Yes,,1,0.0,2015,2,2,0.2889372622112574,0.7110627377887426,1,6.688501902309941,0
1244230,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,NH,3825.0,2015-02-18,2015-02-18,Equifax,Closed with explanation,Yes,,1,0.0,2015,2,2,0.7641297489469812,0.23587025105301884,1,2.8869620084241507,0
1270648,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,AZ,85254.0,2015-03-05,2015-03-06,"Servis One, Inc.",Closed with explanation,Yes,,1,1.0,2015,3,3,0.44428369465735384,0.5557163053426462,1,5.645730442741169,0
1206775,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,CA,92365.0,2015-01-23,2015-01-28,"R.M. Galicia, Inc.",Closed with explanation,Yes,,1,5.0,2015,1,4,0.5029908370706648,0.49700916292933517,1,5.976073303434681,0
1279311,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,AK,99926.0,2015-03-11,2015-03-12,Experian,Closed with explanation,Yes,,1,1.0,2015,3,2,0.8612239044771592,0.13877609552284076,1,2.3102087641827262,0
1224014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,TX,76049.0,2015-02-03,2015-02-04,"Bayview Loan Servicing, LLC",In progress,Yes,,1,1.0,2015,2,1,0.5837416631832241,0.41625833681677593,1,4.530066694534208,0
1197864,Payday loan,,Payment to acct not credited,,WY,82501.0,2015-01-16,2015-01-16,Delbert Services,Closed with explanation,Yes,,1,0.0,2015,1,4,0.6118371166481532,0.3881628833518468,1,4.105303066814774,0
1200133,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,MD,21215.0,2015-01-20,2015-01-20,Encore Capital Group,Closed with explanation,Yes,,1,0.0,2015,1,1,0.5280292614844011,0.4719707385155989,1,4.775765908124791,0
1195013,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,FL,33190.0,2015-01-15,2015-01-21,Receivables Performance Management LLC,Closed with explanation,Yes,,1,6.0,2015,1,3,0.43361940939754784,0.5663805906024522,1,6.7310447248196175,0
1191586,Credit card,,APR or interest rate,,OR,97086.0,2015-01-13,2015-01-14,Amex,Closed with explanation,Yes,Yes,1,1.0,2015,1,1,0.7308380033984735,0.2691619966015265,1,18.353295972812212,0
1204283,Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,NJ,7095.0,2015-01-22,2015-01-22,"American Adjustment Bureau, Inc",Closed with explanation,Yes,Yes,1,0.0,2015,1,3,0.439702709208082,0.5602972907919179,1,20.482378326335343,1
1179946,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,OH,44310.0,2015-01-04,2015-01-04,Citibank,Closed with explanation,Yes,,1,0.0,2015,1,6,0.6673267493079098,0.3326732506920902,1,3.6613860055367216,0
1183191,Credit reporting,,Incorrect information on credit report,Account status,OK,73109.0,2015-01-06,2015-01-09,Equifax,Closed with explanation,Yes,,1,3.0,2015,1,1,0.5636512854173793,0.4363487145826207,1,5.090789716660966,0
1237905,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,CA,90042.0,2015-02-12,2015-02-19,Ocwen,Closed with explanation,Yes,,1,7.0,2015,2,3,0.2941051010249776,0.7058948989750224,1,8.04715919180018,0
1224901,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,MA,2035.0,2015-02-04,2015-02-05,Citibank,Closed with explanation,Yes,,1,1.0,2015,2,2,0.8196365547212792,0.18036344527872084,1,2.642907562229767,0
1235699,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,AZ,85730.0,2015-02-11,2015-02-11,Ocwen,Closed with explanation,Yes,,1,0.0,2015,2,2,0.3251669775485233,0.6748330224514767,1,6.3986641796118136,0
1245134,Consumer loan,Vehicle loan,Managing the loan or lease,,OH,43615.0,2015-02-18,2015-02-24,Exeter Finance Corp,Closed with explanation,Yes,,1,6.0,2015,2,2,0.6010129183170391,0.39898708168296093,1,5.391896653463688,0
1251528,Credit reporting,,Incorrect information on credit report,Information is not mine,LA,70363.0,2015-02-23,2015-03-02,TransUnion,Closed with explanation,Yes,,1,7.0,2015,2,0,0.7340836579724832,0.2659163420275168,1,4.527330736220135,0
1206293,Consumer loan,Installment loan,Managing the loan or lease,,IL,60636.0,2015-01-23,2015-02-12,Atlanticus Services Corporation,In progress,Yes,,1,20.0,2015,1,4,0.11040069805541929,0.8895993019445807,0,12.116794415556646,0
1259819,Credit reporting,,Incorrect information on credit report,Information is not mine,CO,80031.0,2015-02-27,2015-03-06,Experian,Closed with explanation,Yes,,1,7.0,2015,2,4,0.7071782331683615,0.2928217668316385,1,4.7425741346531085,0
1260015,Debt collection,,Improper contact or sharing of info,Contacted employer after asked not to,IL,60084.0,2015-02-26,2015-02-27,"Portfolio Recovery Associates, Inc.",Closed with explanation,Yes,Yes,1,1.0,2015,2,3,0.7159522090810052,0.2840477909189948,1,18.47238232735196,0
1214945,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,WA,98360.0,2015-01-28,2015-01-28,PNC Bank,Closed with explanation,Yes,,1,0.0,2015,1,2,0.586853046802416,0.413146953197584,1,4.305175625580672,0
1261757,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,CA,92832.0,2015-02-27,2015-02-28,"I.C. System, Inc.",Closed with explanation,Yes,,1,1.0,2015,2,4,0.6085869521043923,0.3914130478956077,1,4.331304383164862,0
1195364,Student loan,Non-federal student loan,Dealing with my lender or servicer,,PA,17517.0,2015-01-15,2015-01-26,Navient,Closed with explanation,Yes,,1,11.0,2015,1,3,0.5772780058244288,0.4227219941755712,1,6.58177595340457,0
1270765,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,MN,55126.0,2015-03-06,2015-03-12,"Convergent Resources, Inc.",Closed with explanation,Yes,,1,6.0,2015,3,4,0.5054014128786635,0.49459858712133653,1,6.156788696970692,0
1237268,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,CA,92075.0,2015-02-11,2015-02-12,"I.C. System, Inc.",Closed with explanation,Yes,,1,1.0,2015,2,2,0.6074502544691787,0.39254974553082134,1,4.340397964246571,0
1207835,Debt collection,Mortgage,False statements or representation,Attempted to collect wrong amount,CA,95628.0,2015-01-23,2015-01-24,"Green Tree Servicing, LLC",Closed with explanation,Yes,Yes,1,1.0,2015,1,4,0.6090219467789347,0.39097805322106527,1,19.327824425768522,1
1202763,Debt collection,Payday loan,Cont'd attempts collect debt not owed,Debt is not mine,MO,65270.0,2015-01-21,2015-02-02,ACE Cash Express Inc.,Closed with explanation,Yes,,1,12.0,2015,1,2,0.45994122452517244,0.5400587754748276,1,7.720470203798621,0
1228998,Credit reporting,,Incorrect information on credit report,Account status,TN,77020.0,2015-02-06,2015-02-10,Experian,In progress,Yes,,1,4.0,2015,2,4,0.6174652527360865,0.38253474726391345,1,4.8602779781113075,0
1243529,Credit reporting,,Incorrect information on credit report,Account terms,MA,1108.0,2015-02-17,2015-02-17,Experian,Closed with explanation,Yes,,1,0.0,2015,2,1,0.6786987178636094,0.32130128213639064,1,3.570410257091125,0
1215747,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,MN,55104.0,2015-01-28,2015-01-29,Encore Capital Group,Closed with non-monetary relief,Yes,,1,1.0,2015,1,2,0.4360886349667372,0.5639113650332628,1,5.711290920266102,0
1263293,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,OH,43607.0,2015-03-02,2015-03-09,KeyBank NA,Closed with explanation,Yes,,1,7.0,2015,3,0,0.6674712432399325,0.33252875676006755,1,5.060230054080541,0
1227529,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,CA,92505.0,2015-02-05,2015-03-02,American Professional Collections,Closed,Yes,,1,25.0,2015,2,3,0.44641639905579966,0.5535836009442003,1,10.428668807553603,0
1198319,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,IL,60640.0,2015-01-18,2015-01-18,"Portfolio Recovery Associates, Inc.",Closed with explanation,Yes,,1,0.0,2015,1,6,0.6113799810903098,0.3886200189096902,1,4.108960151277522,0
1246403,Debt collection,Medical,False statements or representation,Attempted to collect wrong amount,FL,32311.0,2015-02-19,2015-02-19,"Escallate, LLC",Closed,Yes,,1,0.0,2015,2,3,0.5190334912670901,0.4809665087329099,1,4.847732069863279,0
1237376,Student loan,Non-federal student loan,Dealing with my lender or servicer,,AZ,85226.0,2015-02-12,2015-02-12,Navient,In progress,Yes,,1,0.0,2015,2,3,0.6152861228980424,0.3847138771019576,1,4.077711016815661,0
1269803,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",,VA,23223.0,2015-03-05,2015-03-05,Nationstar Mortgage,Closed with explanation,Yes,,1,0.0,2015,3,3,0.6987648748197001,0.30123512518029993,1,3.4098810014423995,0
1241454,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,FL,32832.0,2015-02-16,2015-02-16,Equifax,Closed with explanation,Yes,,1,0.0,2015,2,0,0.7916570329987942,0.2083429670012058,1,2.6667437360096464,0
1202034,Debt collection,Credit card,Communication tactics,Called after sent written cease of comm,IL,60563.0,2015-01-21,2015-01-22,GE Capital Retail,Closed with explanation,Yes,,1,1.0,2015,1,2,0.6371197786058784,0.36288022139412157,1,4.103041771152973,0
1216907,Consumer loan,Personal line of credit,Shopping for a line of credit,,NoI,-9999.0,2015-01-29,2015-01-30,Banco Popular North America,Closed with explanation,Yes,,1,1.0,2015,1,3,0.7062452812115322,0.2937547187884678,1,3.5500377503077427,0
1254593,Payday loan,,Can't contact lender,,TN,38058.0,2015-02-24,2015-02-24,CNG Financial Corporation,In progress,No,,0,0.0,2015,2,1,0.28588374055801874,0.7141162594419812,1,6.71293007553585,0
1228531,Credit card,,Billing disputes,,ME,4937.0,2015-02-06,2015-02-24,Discover,Closed with monetary relief,Yes,,1,18.0,2015,2,4,0.6649183833573133,0.33508161664268665,1,7.280652933141493,0
1185258,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,CA,95037.0,2015-01-07,2015-01-12,Experian,Closed with non-monetary relief,Yes,Yes,1,5.0,2015,1,2,0.7143975610931749,0.28560243890682513,1,19.2848195112546,0
1185008,Credit reporting,,Incorrect information on credit report,Account status,WI,54002.0,2015-01-07,2015-02-18,TransUnion,Closed with explanation,Yes,,1,42.0,2015,1,2,0.6971111151189245,0.30288888488107546,1,11.823111079048605,0
1194477,Credit card,,Rewards,,DC,20006.0,2015-01-15,2015-01-15,Citibank,Closed with monetary relief,Yes,,1,0.0,2015,1,3,0.7318483878356934,0.2681516121643066,1,3.145212897314453,0
1220141,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,IL,60636.0,2015-02-02,2015-02-02,Equifax,Closed with explanation,Yes,Yes,1,0.0,2015,2,0,0.7575508838505395,0.24244911614946052,1,17.939592929195683,0
1216904,Consumer loan,Installment loan,Problems when you are unable to pay,,GA,30052.0,2015-01-29,2015-02-05,World Acceptance Corporation,Closed with explanation,Yes,,1,7.0,2015,1,3,0.45456106336261637,0.5454389366373836,1,6.763511493099069,0
1287677,Credit reporting,,Credit reporting company's investigation,Investigation took too long,MI,48334.0,2015-03-17,2015-03-17,"Early Warning Services, LLC",Closed with explanation,Yes,,1,0.0,2015,3,1,0.6699893941202069,0.33001060587979314,1,3.640084847038345,0
1213624,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,CA,91206.0,2015-01-28,2015-01-28,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,Yes,1,0.0,2015,1,2,0.6279810016181467,0.37201899838185326,1,18.976151987054827,0
1264613,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,PA,19143.0,2015-03-02,2015-03-03,"Convergent Resources, Inc.",Closed with explanation,Yes,,1,1.0,2015,3,0,0.6899433856695734,0.31005661433042664,1,3.6804529146434133,0
1183262,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,92626.0,2015-01-06,2015-01-06,Wells Fargo,Closed with explanation,Yes,No,1,0.0,2015,1,1,0.43867582063783955,0.5613241793621604,1,5.490593434897283,0
1235263,Student loan,Non-federal student loan,Dealing with my lender or servicer,,FL,32223.0,2015-02-10,2015-02-11,KeyBank NA,Closed with non-monetary relief,Yes,Yes,1,1.0,2015,2,1,0.5499723380855841,0.4500276619144159,1,19.80022129531533,1
1202060,Consumer loan,Vehicle loan,Managing the loan or lease,,CA,95831.0,2015-01-21,2015-01-26,Lobel Financial Corporation,Closed with explanation,Yes,,1,5.0,2015,1,2,0.4223408033609897,0.5776591966390103,1,6.621273573112083,0
1271238,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,VA,22463.0,2015-03-06,2015-03-09,Transworld Systems Inc.,Closed with explanation,Yes,,1,3.0,2015,3,4,0.7222923469402325,0.2777076530597675,1,3.8216612244781403,0
1211247,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,33327.0,2015-01-27,2015-01-27,Experian,Closed with explanation,Yes,,1,0.0,2015,1,1,0.7136718247870109,0.28632817521298914,1,3.290625401703913,0
1257992,Bank account or service,Checking account,Problems caused by my funds being low,,NJ,7079.0,2015-02-26,2015-02-26,Bank of America,Closed with monetary relief,Yes,,1,0.0,2015,2,3,0.6657135646618464,0.3342864353381536,1,3.674291482705229,0
1244371,Debt collection,Credit card,Disclosure verification of debt,Right to dispute notice not received,NJ,8805.0,2015-02-17,2015-02-23,"Pressler & Pressler, LLP",Closed with explanation,Yes,,1,6.0,2015,2,1,0.5593253388242706,0.4406746611757294,1,5.725397289405835,0
1194163,Credit reporting,,Incorrect information on credit report,Personal information,NC,28027.0,2015-01-15,2015-01-15,Experian,Closed with non-monetary relief,Yes,,1,0.0,2015,1,3,0.6346403102258158,0.3653596897741842,1,3.9228775181934736,0
